protein_set_id,accession,gene_name,samesets_accessions,subsets_accessions,description,protein_set_score,is_validated,selection_level,#sameset_protein_matches,#subset_protein_matches,coverage,MW,#observable_peptides,#sequences,#specific_sequences,#peptides,#specific_peptides,#peptide_matches,#specific_peptide_matches,peptides_count_UPS1_125amol_R2,peptides_count_UPS1_2500amol_R2,peptides_count_UPS1_50000amol_R2,peptides_count_UPS1_500amol_R2,peptides_count_UPS1_12500amol_R1,peptides_count_UPS1_125amol_R3,peptides_count_UPS1_2500amol_R3,peptides_count_UPS1_50000amol_R3,peptides_count_UPS1_500amol_R3,peptides_count_UPS1_25000amol_R1,peptides_count_UPS1_250amol_R1,peptides_count_UPS1_5000amol_R1,peptides_count_UPS1_50amol_R1,peptides_count_UPS1_12500amol_R2,peptides_count_UPS1_25000amol_R2,peptides_count_UPS1_250amol_R2,peptides_count_UPS1_5000amol_R2,peptides_count_UPS1_50amol_R2,peptides_count_UPS1_12500amol_R3,peptides_count_UPS1_25000amol_R3,peptides_count_UPS1_250amol_R3,peptides_count_UPS1_5000amol_R3,peptides_count_UPS1_50amol_R3,peptides_count_UPS1_125amol_R1,peptides_count_UPS1_2500amol_R1,peptides_count_UPS1_50000amol_R1,peptides_count_UPS1_500amol_R1,psm_count_UPS1_125amol_R2,psm_count_UPS1_2500amol_R2,psm_count_UPS1_50000amol_R2,psm_count_UPS1_500amol_R2,psm_count_UPS1_12500amol_R1,psm_count_UPS1_125amol_R3,psm_count_UPS1_2500amol_R3,psm_count_UPS1_50000amol_R3,psm_count_UPS1_500amol_R3,psm_count_UPS1_25000amol_R1,psm_count_UPS1_250amol_R1,psm_count_UPS1_5000amol_R1,psm_count_UPS1_50amol_R1,psm_count_UPS1_12500amol_R2,psm_count_UPS1_25000amol_R2,psm_count_UPS1_250amol_R2,psm_count_UPS1_5000amol_R2,psm_count_UPS1_50amol_R2,psm_count_UPS1_12500amol_R3,psm_count_UPS1_25000amol_R3,psm_count_UPS1_250amol_R3,psm_count_UPS1_5000amol_R3,psm_count_UPS1_50amol_R3,psm_count_UPS1_125amol_R1,psm_count_UPS1_2500amol_R1,psm_count_UPS1_50000amol_R1,psm_count_UPS1_500amol_R1,raw_abundance_UPS1_125amol_R2,raw_abundance_UPS1_2500amol_R2,raw_abundance_UPS1_50000amol_R2,raw_abundance_UPS1_500amol_R2,raw_abundance_UPS1_12500amol_R1,raw_abundance_UPS1_125amol_R3,raw_abundance_UPS1_2500amol_R3,raw_abundance_UPS1_50000amol_R3,raw_abundance_UPS1_500amol_R3,raw_abundance_UPS1_25000amol_R1,raw_abundance_UPS1_250amol_R1,raw_abundance_UPS1_5000amol_R1,raw_abundance_UPS1_50amol_R1,raw_abundance_UPS1_12500amol_R2,raw_abundance_UPS1_25000amol_R2,raw_abundance_UPS1_250amol_R2,raw_abundance_UPS1_5000amol_R2,raw_abundance_UPS1_50amol_R2,raw_abundance_UPS1_12500amol_R3,raw_abundance_UPS1_25000amol_R3,raw_abundance_UPS1_250amol_R3,raw_abundance_UPS1_5000amol_R3,raw_abundance_UPS1_50amol_R3,raw_abundance_UPS1_125amol_R1,raw_abundance_UPS1_2500amol_R1,raw_abundance_UPS1_50000amol_R1,raw_abundance_UPS1_500amol_R1,125amol 1,2500amol 1,50000amol 1,500amol 1,12500amol 1,25000amol 1,250amol 1,5000amol 1,50amol 1,125amol 2,2500amol 2,50000amol 2,500amol 2,12500amol 2,25000amol 2,250amol 2,5000amol 2,50amol 2,125amol 3,2500amol 3,50000amol 3,500amol 3,12500amol 3,25000amol 3,DDGDG,5000amol 3,50amol 3
21975,P16547,NA,P16547,NA,OM45_YEAST Mitochondrial outer membrane protein OM45 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OM45 PE=1 SV=2,137.67,true,2,1,0,0,0,-1,2,2,2,2,149,149,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,6,4,6,9,8,7,2,6,6,5,6,5,7,2,6,5,5,8,5,7,7,2,3,7,4,6,1926128,1881964.12,2317090.5,1596862.5,1784079.25,1918522.25,2100708.5,2482437,1820972.38,1898128,1939628.12,1821476.75,1575080.75,1936577.62,2621997.5,1907641.38,1886546.12,1739208.25,1869979,2403518.25,1707366.75,1948728.25,1641798.75,1792899,2048596.5,2408061,1740743.75,20.8772721493639,20.8438076924004,21.143882962837,20.6068086622184,20.7667482714897,20.8561458529048,20.8873486439735,20.7966771494316,20.5869943627864,20.8715640659712,21.0024445529529,21.2433256744128,20.7962776094098,20.8850778965334,21.3222348793158,20.8633585520282,20.8473159391684,20.7299992582967,20.7738627879804,20.9662044224999,21.1994405076356,20.7312724128569,20.834590637958,21.1967163272766,20.7033415583136,20.8941014902371,20.6468458632053
21844,P15992,NA,P15992,NA,HSP26_YEAST Heat shock protein 26 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP26 PE=1 SV=3,137592,true,2,1,0,0,0,-1,4,4,4,4,96,96,2,2,1,2,2,2,1,2,3,1,2,2,1,2,2,2,3,1,1,1,2,3,1,3,1,1,2,6,5,3,4,4,4,5,7,4,3,3,2,2,4,2,4,4,4,2,1,2,4,2,7,2,5,3,4024718.5,3509518.5,4936805.5,3966038.5,3609868.25,4211320,3646143.5,4716571,4327342,3489132.25,3905210.25,3725142.25,3884594.75,3854745.25,4726915.5,3924215.25,3838723.75,4507336,3499881,4474629,4045552.25,4091249.5,3761690.5,4459192,4059950,4936757,4816887.5,21.9404564499785,21.7428416781124,22.2351463763005,21.9192672518051,21.7835147531014,21.7344368509502,21.8969687920748,21.8288640873691,21.8893326704899,22.0058410731553,21.7979399114649,22.169306954521,22.0450497141667,21.8782040886848,22.1724676441285,21.9039727473723,21.8721953111071,22.1038435692922,22.0883508886182,21.9530305294449,22.2351322029544,22.1996697990229,21.7388744389165,22.0933366400701,21.9479052247493,21.9641100902795,21.842949722682
22441,P34221,NA,P34221,NA,PP2C3_YEAST Protein phosphatase 2C homolog 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PTC3 PE=1 SV=4,137496,true,2,1,0,0,0,-1,2,2,2,2,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,689485.62,649045.62,936586,746317,765003.75,641599.31,712029.94,847747.25,727194.75,644546,599175.94,695694.81,571746.19,654728.75,1032027.5,721466.5,589051.62,724518.62,689880.44,1006693.81,610891.88,699046.94,756949.62,683106.62,744853.62,965885.62,746671.31,19.3951609374581,19.3079603601107,19.8370519473643,19.5094290233989,19.5451072942593,19.2979237990496,19.1926201677602,19.408095032435,19.1250153212803,19.291313064702,19.44157838049,19.6932746737491,19.4719822584349,19.3205378053897,19.9770499834817,19.4605728817577,19.1680345408437,19.4666632417021,19.3817512478869,19.5065974067906,19.8814928299275,19.5101137726178,19.3959868311612,19.9411935178465,19.2205575386206,19.4150298081942,19.5298377569531
22286,P20081,NA,P20081,NA,FKBP_YEAST FK506-binding protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR1 PE=1 SV=2,137226,true,2,1,0,0,0,-1,4,4,4,4,158,158,3,3,3,2,3,3,2,2,3,3,3,3,4,3,4,3,4,2,3,4,3,4,2,4,4,3,2,6,6,6,3,6,4,6,6,4,8,5,8,9,5,6,4,12,3,6,7,4,7,3,4,10,5,5,25635186,24430960,28197348,27052504,24026564,25535264,25792684,26629556,28613052,22712120,24361524,25782192,26184780,24265116,31140884,24215964,25459384,21447252,23144204,28243778,25431972,25245570,26295560,25003816,25458978,29224242,27200926,24.6116220296785,24.5422072187716,24.7490561457305,24.689258801376,24.5181270099495,24.4369590409185,24.5381010519085,24.6198715909481,24.6422251477751,24.6059876388492,24.6204585727404,24.6665250386129,24.7701700545825,24.5323804211702,24.8923065631665,24.5294550997481,24.6016941772883,24.3542894737105,24.575644955265,24.6016711704922,24.8006622697376,24.6971524301308,24.4641476089973,24.7514297463514,24.6001399974278,24.5895269154524,24.6483158855261
22157,P43593,NA,P43593,NA,UBP6_YEAST Ubiquitin carboxyl-terminal hydrolase 6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBP6 PE=1 SV=1,136686,true,2,1,0,0,0,-1,3,3,3,3,51,51,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,NA,1,1,1,2,2,3,1,1,1,1,2,1,3,1,4,1,1,3,2,2,2,3,2,2,3,2,0,1,2,3,2,1640132.75,1375886,1974993.25,1710687.88,1319606.75,1509642,1513993.75,1950554.5,2353118.5,1518322.62,2093377.5,1365668.12,1171105.12,2289741,1512290,1336092.25,1547592.25,1873235.62,2192842.5,1557881.38,1486523.75,1372930.75,1596663.75,1603607,1438821.25,1947891.5,2791542.25,20.6453811585675,20.391929508806,20.9134162918756,20.7061451292378,20.3316766319749,20.5340469429636,20.9974010664263,20.3811754967268,20.159439149259,20.5257750353911,20.5299278189922,20.8954528782641,21.1661425439695,21.1267529889793,20.5283033897326,20.3495881909257,20.5615939785381,20.8371009459079,20.6128891895329,20.4564559412796,20.8934818890589,21.4126309608012,21.0643707640858,20.5711539574088,20.5035110825082,20.3888274277654,20.6066290891588
21950,O00762ups,NA,O00762ups,NA,"UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)",135918,true,2,1,0,0,0,-1,3,3,3,3,28,28,NA,NA,3,NA,1,NA,NA,3,NA,2,NA,1,NA,1,2,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,0,0,3,0,3,0,0,4,0,4,0,2,0,2,2,0,0,0,1,4,0,0,0,0,0,3,0,448798,701331.25,17640498,250369.34,3295396.5,552209.56,1009818.44,17041474,265613.62,6614423,373087.5,1532351.38,688847.75,3254642.25,7155194.5,547357.38,1522171.12,677956.25,3314874.5,6812371,413664,1570250.75,564995.31,437996.19,978688.5,17553104,446261.62,18.7757067212469,19.4197364876546,24.0723879536778,17.933698376411,21.6520206291461,22.6571838798197,18.5091544990511,20.5473157256321,19.3938256263187,19.0748563389025,19.9456644966997,24.0225467908856,18.0189696008003,21.6340675405135,22.7705595536586,19.0621235780172,20.5376991227112,19.3708326505351,18.7405587947381,19.9004902218901,24.06522283602,18.7675302097368,21.6605228207616,22.6997255752868,18.6580998838315,20.5825635277379,19.1078793662694
22106,P04449,NA,P04449,NA,RL24A_YEAST 60S ribosomal protein L24-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL24A PE=1 SV=1,135887,true,2,1,0,0,0,-1,4,1,4,1,148,1,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,3,2,5,5,8,4,7,2,10,8,3,8,8,8,3,5,4,6,8,3,3,6,4,7,1,3,7,6,6,8808884,8431876,12321750,9083388,9496649,8182035.5,9604019,11573872,9413781,9586231,8489992,9709940,10972708,9156273,11297970,8689719,8994550,11039064,8728914,10360041,8427502,8711679,8953090,9180480,8401675,12367797,10177076,23.0705278246049,23.0074222200398,23.554703833964,23.1147990759955,23.1789871013014,23.1925322744114,23.0173317636719,23.2110309502447,23.3874162825726,22.9640283660909,23.1952068270344,23.464368258189,23.1663428602216,23.126329047713,23.4295602391505,23.0508780945962,23.1006196741463,23.3961145156931,23.130138156026,23.0022455487981,23.5600852089704,23.2788197810037,23.0573707427351,23.3045263767321,23.0066736339116,23.0545193652477,23.0939542582151
21956,P0C0X0,NA,P0C0X0; Q3E7X9,NA,RS28B_YEAST 40S ribosomal protein S28-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS28B PE=1 SV=1,134371,true,2,2,0,0,0,-1,2,2,2,2,143,143,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,8,4,6,4,8,8,5,3,3,7,4,6,8,4,5,4,8,5,4,4,4,4,4,8,6,8272314,8214414,8695367,8221297,7978678,7816825.5,8150336.5,8175886.5,8574102,7667552,7842287,8233401.5,8774130,7594618.5,10242470,8094277,8060260,8524256,7729743,8883426,8345975,8015180,7945521,8507450,8442045,8789702,8654119,22.9798595177484,22.969726229168,23.0518154890822,22.9709345821923,22.9277182931098,22.8703346149557,22.9028430096867,22.9730571498313,23.0648246512188,22.8981514012503,22.9584281939267,22.9629437378326,23.0315541492991,22.8565460650612,23.2880603314096,22.9484707906676,22.9423949458765,23.0231424900357,23.0202953365296,23.0091610888714,23.0673828233834,23.0449555282547,22.8819890172661,23.0826847458981,22.9926491684026,22.9343034892288,22.9217103917265
22265,P25605,NA,P25605,NA,"ILV6_YEAST Acetolactate synthase small subunit, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ILV6 PE=1 SV=2",134067,true,2,1,0,0,0,-1,2,2,2,2,65,65,1,1,2,1,2,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,2,2,2,1,3,1,3,3,4,2,2,3,4,2,2,3,4,4,1,1,2,1,1,1,2,3,1,5,4,2,1,3809682,3237343,3764069,3575214.25,3198473.5,3445320.25,3396249,4097943,3729513,2809871.75,3652579.5,3438604.75,3253039.5,3362263.75,3697473.5,3248639.5,3470143,3128320.25,3237961.25,3438345.5,3617634.75,3504423.5,3464262,3604946.5,3328392,3972038.25,3511105.75,21.8612391481005,21.6263787980728,21.8438616440021,21.7695982694392,21.6089520996169,21.4220728528446,21.8004842435871,21.7133918643148,21.6333569097199,21.716206660124,21.6955108049808,21.9664684867653,21.8305558249105,21.681001469357,21.8181083768093,21.6314042266824,21.7265636849058,21.5769567799992,21.7815464183166,21.6663939256252,21.9214480851461,21.7434940183207,21.6266542897493,21.7132830897342,21.7866153247228,21.7407457005505,21.7241166136518
22178,P40215,NA,P40215,NA,"NDH1_YEAST External NADH-ubiquinone oxidoreductase 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NDE1 PE=1 SV=1",133693,true,2,1,0,0,0,-1,6,6,6,6,62,62,NA,2,NA,1,2,2,1,NA,1,1,1,2,1,1,3,1,3,NA,2,1,1,2,1,2,1,1,1,0,6,0,3,6,2,4,0,3,2,2,5,1,2,7,3,7,0,2,4,2,8,1,2,3,4,2,3378372,2819527.75,3922123.25,3235191,3182102,3213437.5,3193854,3939570.5,3362058.75,2547719.75,2871958.5,3372981,3294120.5,2972838.5,4023734,2640652.5,3018096.75,3201654.5,3039317.75,3844949.75,3190640.5,2957155,3370938.25,3558386,3092075.75,4319934.5,3071404.5,21.6878967645465,21.4270221114563,21.9032034412566,21.6254194582401,21.6015486502903,21.280775158723,21.4536034715921,21.6855927610028,21.6514618996079,21.6156859821633,21.6068669339549,21.9096069220272,21.6809135043662,21.5034096600242,21.9401035042973,21.3324630300445,21.525207623866,21.610386200092,21.7627915864162,21.5601442323161,22.0425780073514,21.5504670952214,21.5353160807706,21.874533312921,21.6054146338847,21.4957784339764,21.6847187691071
21652,P05748,NA,P05748,P54780,RL15A_YEAST 60S ribosomal protein L15-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL15A PE=1 SV=3,133487,true,2,1,1,0,0,-1,3,3,3,3,442,442,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,10,5,11,9,16,13,10,17,10,15,19,10,12,12,18,11,6,11,9,14,11,13,21,14,8,18,8666550,6969956,8840534,7445137,6898780,7805444,7349908,9275156,7361785.5,6942250,6353699,7020280,11475367,7298151.5,8326343,7108392.5,7213236,11019453,6962509,7500973,7349117,7113449,9676718,8491164,7063698.5,9096054,7606992,23.0470263657186,22.7327181179886,23.0757020855341,22.8278669658014,22.7179098234512,22.726971888865,22.5991653147906,22.7430971420984,23.4520369582091,22.8960492692249,22.8092947609365,23.1449401161286,22.8116242839206,22.7990996690038,22.9892515602076,22.7610919133483,22.7822151954742,23.3935492752555,23.0175309066031,22.7519923350402,23.1168093883412,22.8588946571437,22.7311758566597,22.8386463184296,22.8091394891714,22.7621177984676,23.2060863887256
22276,Q12159,NA,Q12159,NA,YRA1_YEAST RNA annealing protein YRA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YRA1 PE=1 SV=2,133173,true,2,1,0,0,0,-1,3,3,3,3,82,82,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,NA,1,1,1,1,NA,2,1,1,2,2,1,3,3,3,2,1,2,4,2,4,5,6,2,3,3,4,0,3,7,2,5,0,3,4,4,6,4082125.75,3375464,3492859.25,3902181,3263748.75,3685820,3577696.25,3665920.75,3715099.25,3043014,3585734,3487812.5,3099458,3331198.75,4083973.75,3315762.25,3613715.25,3969359.5,3079492.5,3957707.5,3954258.5,3183725,3984412.5,3841648.25,3487425,3981581.5,3702083,21.9608891946412,21.6866544017061,21.7359770776687,21.8958492672471,21.6380985693172,21.5370695406016,21.773837038257,21.7338910542237,21.5635845238311,21.8135541868342,21.7705994756573,21.8057441673084,21.8249693226372,21.6676100017169,21.9615421625559,21.6609091343476,21.7850513999324,21.9204748006918,21.8732939979548,21.7337307602326,21.9249101581364,21.8199058098449,21.5542611838611,21.9162335612212,21.9149757561419,21.6022842951962,21.9259355844254
22059,P32558,NA,P32558,NA,SPT16_YEAST FACT complex subunit SPT16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT16 PE=1 SV=1,132.35,true,2,1,0,0,0,-1,3,3,3,3,5,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,905019.5,921266.88,1335419,926283.62,914550.62,952822.75,1079660.12,1201372.25,945940.88,929342.81,895977.75,890357.19,1368695.25,1026402.88,1365944.5,1057458,1050051.62,1289838.62,938241.94,1135125.88,1263644.12,973912.25,1124861.12,1221918.75,1122631.75,1223121.62,1056691.75,19.787589351992,19.8132596228037,20.3488610411098,19.8210944762569,19.8027034991969,19.825851341291,19.7731033804214,19.7640247013715,20.3843698250822,19.8618483344486,20.0421457887841,20.1962518144709,19.8513904943693,19.9691656929508,20.3814674356744,20.0121689330051,20.0020288211084,20.2987591414145,20.2207169274193,20.0984533362663,20.222136433408,20.0111231555019,19.8396004660804,20.1144208636525,20.2691587839448,19.8934322650269,20.1013154606727
21883,P25087,NA,P25087,NA,ERG6_YEAST Sterol 24-C-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG6 PE=1 SV=4,131976,true,2,1,0,0,0,-1,5,5,5,5,57,57,2,2,2,1,1,1,2,3,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,1,1,6,2,2,2,1,2,2,7,4,3,4,2,4,1,2,2,2,3,3,3,1,3,4,3,2,4,3,11759985,9909105,13161152,11302360,10275691,10774347,10744176,13440323,11859818,10131635,9629429,10961744,5560925,7460042.5,13480521,10293486,11070985,4989372,10110540,11925758,7956500,10754944,14390488,12556485,10064139,13652749,11282625,23.4873828842124,23.2403233270012,23.6497824383871,23.4301207116135,23.2927320769753,23.2723636731042,23.1990188218797,23.3859740117791,22.4068934490207,23.3610970988707,23.357051507024,23.6800644738237,23.4995785347605,22.8307524188884,23.6843729196031,23.2952283134224,23.4002802505042,22.2504268078322,23.581929324079,23.2627204173389,23.7026881332588,23.427599426443,23.26935671729,23.5075776309108,22.9237025097561,23.3584966770122,23.778612180768
22394,Q06408,NA,Q06408,NA,ARO10_YEAST Transaminated amino acid decarboxylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARO10 PE=1 SV=1,131335,true,2,1,0,0,0,-1,5,5,5,5,78,78,2,2,1,3,2,2,3,2,2,2,1,2,1,2,2,3,1,2,1,NA,3,3,2,3,NA,NA,2,5,2,1,6,5,2,4,2,5,2,1,2,4,3,2,5,1,5,2,0,6,4,3,7,0,0,2,3537126.75,3205092.5,3871538,3522666,2939271.5,3401755.5,3136893.75,3825185,3409511.5,2916680,2992738.75,3075269.25,3623095.75,3165833,4139173.5,3102744,3038483,3617902.5,3294585,3455233,3358450,2980264.25,3046006,3281081.25,3037261.25,3971898.5,3664726.75,21.7541464870681,21.6119345634117,21.884475371917,21.7482362621569,21.4870271959598,21.4758956807102,21.5130349141375,21.5522812980311,21.7887915026961,21.6978480208447,21.5809052336845,21.8670980928493,21.7011336203002,21.5941537235907,21.9809112920029,21.5651132377776,21.5349197894993,21.7867220981618,21.6457398893374,21.5343395765682,21.9213973252676,21.8052742012122,21.6516653179721,21.7203515698394,21.6793641198112,21.5070088245964,21.5384873529622
22058,P06780,NA,P06780,NA,RHO1_YEAST GTP-binding protein RHO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RHO1 PE=1 SV=3,130942,true,2,1,0,0,0,-1,3,3,3,3,91,91,1,1,NA,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,4,2,0,2,3,3,5,1,5,4,4,3,3,4,3,5,6,2,6,1,6,4,4,4,1,2,6,2269176.5,2831525.25,3298445.5,2344279,2579603.5,2336720.5,2807050.5,3641330.5,2342574.25,2559502.75,2235320,3100096,2393686.25,2555938.75,4110992.75,2178030.5,2942948.5,2196198.5,2772036.25,3040839.25,2385009,2976476.5,2246238,2428534.25,3047691.5,3456967.75,2388227.5,21.1137373977137,21.4331479643756,21.653354836879,21.1607128489663,21.2987179014287,21.2874321257254,21.0920499463107,21.5638814611396,21.1908026342068,21.1560537500094,21.4206235880888,21.7960342601401,21.1596633454516,21.2854218335707,21.9710553969428,21.0545927262673,21.4888308654439,21.0665770253173,21.2116544023841,21.5392854439581,21.721075714107,21.1875088420612,21.4025146930884,21.5360381215174,21.1855632796769,21.5051740733098,21.0990793658199
22060,P40850,NA,P40850,NA,MKT1_YEAST Protein MKT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MKT1 PE=1 SV=2,130709,true,2,1,0,0,0,-1,4,4,4,4,42,42,1,NA,NA,NA,1,1,2,1,2,NA,1,1,2,NA,NA,2,1,2,NA,NA,3,1,3,2,1,NA,2,2,0,0,0,1,1,3,1,2,0,1,1,4,0,0,4,2,4,0,0,4,2,6,5,2,0,5,2316672,2117785.75,2466544.25,2526517,2138629.75,2193846.5,2180277.5,2549967,2568953.25,2107034,2151336,2124811.75,2261099.5,2188497.75,2311993,2269671,2088040.62,2236848.25,2103433.75,2281294,2372866.5,2172441.75,2339258.5,2238095.5,2242735,2378986,2499455.5,21.1436223677477,21.0141252129286,21.2340597389525,21.2687184566749,21.0282553070519,21.0067821636102,21.036801434707,21.0189035991054,21.1085930488077,21.0650311554864,21.0560803384526,21.2820471461164,21.2927492055314,21.0615094700635,21.1407055991348,21.1140517562377,20.9937183471815,21.093035955181,21.0938401670491,21.0968277319811,21.1819153510536,21.2531824110082,21.0043149488515,21.1214209541635,21.1781995045776,21.0508860636882,21.157619864987
22144,P04076,NA,P04076,NA,ARLY_YEAST Argininosuccinate lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARG4 PE=1 SV=2,129813,true,2,1,0,0,0,-1,4,4,4,4,283,283,2,NA,3,2,2,3,2,2,3,2,4,3,3,NA,2,3,3,1,1,2,2,3,2,3,2,2,2,12,0,11,10,8,10,10,15,13,13,11,15,12,0,13,13,10,8,11,10,16,13,11,21,11,13,12,4630941.5,3944426.5,5056689.5,4791801.5,4488882,4681166.5,4569752,4950154,5017111,4548569.5,4538965,4458151,5328415.5,3625275.5,5393258,4542750.5,4423053,5246305,3634767.5,4975569,4614226,4565693,5010974,4847504,4763696.5,5262018,5076215,22.1428741017506,21.9113841241252,22.2697617635372,22.1921367151602,22.0979247417077,22.1169814663399,22.1139319330084,22.0880140516154,22.3452751548147,22.158436649147,22.1236844418113,22.239041977664,22.2584254263776,21.7896592051086,22.3627256197529,22.1151346402268,22.076611099008,22.3228702521075,22.208810658121,22.1836500698703,22.3271847529223,22.2753217442686,21.7934316535998,22.2464300892595,22.1376572367812,22.1224024244479,22.2566596215262
22219,P38910,NA,P38910,NA,"CH10_YEAST 10 kDa heat shock protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP10 PE=1 SV=1",129337,true,2,1,0,0,0,-1,3,3,3,3,169,169,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,6,6,5,9,7,6,5,5,6,9,6,9,7,9,9,4,6,4,6,5,5,8,5,6,4,8,4,7123450,6218433.5,7730045,6759269.5,5965377,6447583.5,6585053,6917372,6590829,6287067,6179915,6578804,7061789.5,6286005,8224134.5,6859060,6428351,6947178.5,6342775,7685262.5,6394575,6590824,6954981,6932434,6311601,8033359.5,6743020.5,22.7641446998985,22.5681197627964,22.8820453820626,22.6884359067082,22.5081818855923,22.5839557070314,22.5591555644244,22.6493939009898,22.7516023867638,22.6203271212093,22.6507636214277,22.7217926125795,22.6520285093631,22.5837119890065,22.9714324283229,22.7095794451013,22.6160172743382,22.7279957355708,22.7249305455257,22.5895745748156,22.9375720091728,22.6849635530503,22.5966827350577,22.8736631071817,22.6084170463721,22.6520274148911,22.7296151428633
22031,P27616,NA,P27616,NA,PUR7_YEAST Phosphoribosylaminoimidazole-succinocarboxamide synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE1 PE=1 SV=2,128.98,true,2,1,0,0,0,-1,3,3,3,3,25,25,NA,NA,1,1,NA,1,1,1,1,1,NA,NA,2,1,NA,1,NA,2,1,NA,1,1,1,NA,NA,1,1,0,0,2,1,0,1,1,2,1,2,0,0,4,1,0,2,0,3,1,0,1,1,1,0,0,1,1,2328880.5,2315638.25,1940409.5,2415300.25,2255085.75,2546578.25,2264128,2370169.25,2519492,1992013,2270470.75,2097969.25,2353457.5,2117161.5,2806243.5,2417713,2393394.5,2592597.5,2229941,2445036,2067136.5,2107703.5,2449856.75,2556160.75,2262894,2442096.5,2423695.75,21.1512051829045,21.1429784618162,20.8879297172397,21.2037711133587,21.1047508625599,20.9257956318779,21.1145600202675,21.0005621017686,21.1663503696244,21.2801286176621,21.1105240909857,21.1765586526744,21.2647014447314,21.0136998936353,21.4202087675197,21.205211565751,21.190626783286,21.3059668149187,21.2855471356308,21.109737575822,21.2196887791993,21.2087771759257,21.0885741090063,21.2214242764809,20.9792022272559,21.0072405002625,21.2242659625901
