"","protein_set_id","accession","gene_name","samesets_accessions","subsets_accessions","description","protein_set_score","is_validated","selection_level","X.sameset_protein_matches","X.subset_protein_matches","coverage","MW","X.observable_peptides","X.sequences","X.specific_sequences","X.peptides","X.specific_peptides","X.peptide_matches","X.specific_peptide_matches","peptides_count_UPS1_125amol_R2","peptides_count_UPS1_2500amol_R2","peptides_count_UPS1_50000amol_R2","peptides_count_UPS1_500amol_R2","peptides_count_UPS1_12500amol_R1","peptides_count_UPS1_125amol_R3","peptides_count_UPS1_2500amol_R3","peptides_count_UPS1_50000amol_R3","peptides_count_UPS1_500amol_R3","peptides_count_UPS1_25000amol_R1","peptides_count_UPS1_250amol_R1","peptides_count_UPS1_5000amol_R1","peptides_count_UPS1_50amol_R1","peptides_count_UPS1_12500amol_R2","peptides_count_UPS1_25000amol_R2","peptides_count_UPS1_250amol_R2","peptides_count_UPS1_5000amol_R2","peptides_count_UPS1_50amol_R2","peptides_count_UPS1_12500amol_R3","peptides_count_UPS1_25000amol_R3","peptides_count_UPS1_250amol_R3","peptides_count_UPS1_5000amol_R3","peptides_count_UPS1_50amol_R3","peptides_count_UPS1_125amol_R1","peptides_count_UPS1_2500amol_R1","peptides_count_UPS1_50000amol_R1","peptides_count_UPS1_500amol_R1","psm_count_UPS1_125amol_R2","psm_count_UPS1_2500amol_R2","psm_count_UPS1_50000amol_R2","psm_count_UPS1_500amol_R2","psm_count_UPS1_12500amol_R1","psm_count_UPS1_125amol_R3","psm_count_UPS1_2500amol_R3","psm_count_UPS1_50000amol_R3","psm_count_UPS1_500amol_R3","psm_count_UPS1_25000amol_R1","psm_count_UPS1_250amol_R1","psm_count_UPS1_5000amol_R1","psm_count_UPS1_50amol_R1","psm_count_UPS1_12500amol_R2","psm_count_UPS1_25000amol_R2","psm_count_UPS1_250amol_R2","psm_count_UPS1_5000amol_R2","psm_count_UPS1_50amol_R2","psm_count_UPS1_12500amol_R3","psm_count_UPS1_25000amol_R3","psm_count_UPS1_250amol_R3","psm_count_UPS1_5000amol_R3","psm_count_UPS1_50amol_R3","psm_count_UPS1_125amol_R1","psm_count_UPS1_2500amol_R1","psm_count_UPS1_50000amol_R1","psm_count_UPS1_500amol_R1","raw_abundance_UPS1_125amol_R2","raw_abundance_UPS1_2500amol_R2","raw_abundance_UPS1_50000amol_R2","raw_abundance_UPS1_500amol_R2","raw_abundance_UPS1_12500amol_R1","raw_abundance_UPS1_125amol_R3","raw_abundance_UPS1_2500amol_R3","raw_abundance_UPS1_50000amol_R3","raw_abundance_UPS1_500amol_R3","raw_abundance_UPS1_25000amol_R1","raw_abundance_UPS1_250amol_R1","raw_abundance_UPS1_5000amol_R1","raw_abundance_UPS1_50amol_R1","raw_abundance_UPS1_12500amol_R2","raw_abundance_UPS1_25000amol_R2","raw_abundance_UPS1_250amol_R2","raw_abundance_UPS1_5000amol_R2","raw_abundance_UPS1_50amol_R2","raw_abundance_UPS1_12500amol_R3","raw_abundance_UPS1_25000amol_R3","raw_abundance_UPS1_250amol_R3","raw_abundance_UPS1_5000amol_R3","raw_abundance_UPS1_50amol_R3","raw_abundance_UPS1_125amol_R1","raw_abundance_UPS1_2500amol_R1","raw_abundance_UPS1_50000amol_R1","raw_abundance_UPS1_500amol_R1","X125amol.1","X2500amol.1","X50000amol.1","X500amol.1","X12500amol.1","X25000amol.1","X250amol.1","X5000amol.1","X50amol.1","X125amol.2","X2500amol.2","X50000amol.2","X500amol.2","X12500amol.2","X25000amol.2","X250amol.2","X5000amol.2","X50amol.2","X125amol.3","X2500amol.3","X50000amol.3","X500amol.3","X12500amol.3","X25000amol.3","DDGDG","X5000amol.3","X50amol.3","log-ratios X125amol. vs X2500amol.","log-ratios X50000amol. vs X2500amol.","log-ratios X500amol. vs X2500amol.","log-ratios X12500amol. vs X2500amol.","log-ratios X25000amol. vs X2500amol.","log-ratios C7 vs X2500amol.","log-ratios X5000amol. vs X2500amol.","log-ratios X50amol. vs X2500amol.","FDR PolySTest X125amol. vs X2500amol.","FDR PolySTest X50000amol. vs X2500amol.","FDR PolySTest X500amol. vs X2500amol.","FDR PolySTest X12500amol. vs X2500amol.","FDR PolySTest X25000amol. vs X2500amol.","FDR PolySTest C7 vs X2500amol.","FDR PolySTest X5000amol. vs X2500amol.","FDR PolySTest X50amol. vs X2500amol.","FDR limma X125amol. vs X2500amol.","FDR limma X50000amol. vs X2500amol.","FDR limma X500amol. vs X2500amol.","FDR limma X12500amol. vs X2500amol.","FDR limma X25000amol. vs X2500amol.","FDR limma C7 vs X2500amol.","FDR limma X5000amol. vs X2500amol.","FDR limma X50amol. vs X2500amol.","FDR Miss test X125amol. vs X2500amol.","FDR Miss test X50000amol. vs X2500amol.","FDR Miss test X500amol. vs X2500amol.","FDR Miss test X12500amol. vs X2500amol.","FDR Miss test X25000amol. vs X2500amol.","FDR Miss test C7 vs X2500amol.","FDR Miss test X5000amol. vs X2500amol.","FDR Miss test X50amol. vs X2500amol.","FDR rank products X125amol. vs X2500amol.","FDR rank products X50000amol. vs X2500amol.","FDR rank products X500amol. vs X2500amol.","FDR rank products X12500amol. vs X2500amol.","FDR rank products X25000amol. vs X2500amol.","FDR rank products C7 vs X2500amol.","FDR rank products X5000amol. vs X2500amol.","FDR rank products X50amol. vs X2500amol.","FDR permutation test X125amol. vs X2500amol.","FDR permutation test X50000amol. vs X2500amol.","FDR permutation test X500amol. vs X2500amol.","FDR permutation test X12500amol. vs X2500amol.","FDR permutation test X25000amol. vs X2500amol.","FDR permutation test C7 vs X2500amol.","FDR permutation test X5000amol. vs X2500amol.","FDR permutation test X50amol. vs X2500amol.","FDR t-test X125amol. vs X2500amol.","FDR t-test X50000amol. vs X2500amol.","FDR t-test X500amol. vs X2500amol.","FDR t-test X12500amol. vs X2500amol.","FDR t-test X25000amol. vs X2500amol.","FDR t-test C7 vs X2500amol.","FDR t-test X5000amol. vs X2500amol.","FDR t-test X50amol. vs X2500amol."
"feature 816","22487","P40003",NA,"P40003",NA,"VAB2_YEAST Biogenesis of lysosome-related organelles complex 1 subunit VAB2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VAB2 PE=1 SV=1","24437","true","2","1","0","0","0","-1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"389969.94",NA,NA,NA,NA,"550125.12",NA,NA,NA,NA,"491907.28","432121.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5730033956314,NA,NA,NA,NA,NA,NA,NA,NA,19.0694002557549,18.7210783224148,NA,NA,NA,NA,NA,NA,NA,18.9080268808747,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0.037061246145747,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0.037061246145747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"feature 817","22175","P38690",NA,"P38690",NA,"YHJ3_YEAST Uncharacterized protein YHR033W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHR033W PE=3 SV=1","24318","true","2","1","0","0","0","-1","1","1","1","1","1","1",NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,"0","1","0","0",NA,"1",NA,"1","0","0",NA,NA,"0","0",NA,"0","0","0",NA,NA,NA,"207781.92",NA,NA,"233455.16",NA,NA,"220659.73","177696.62","173140.17","304735.72",NA,"255055.31",NA,"238653.14","204789.67","248631.28",NA,NA,"265997.72","240427.48",NA,"195724.86","171857.38","244578.59",NA,NA,NA,17.6647105990295,NA,NA,17.4390567142974,17.4015809555623,18.2171990917782,NA,17.8327859508907,NA,NA,17.7514638388513,17.9604506109722,NA,17.8645557927361,17.6437834191906,17.9236482859601,17.5784674860014,17.3908522805304,17.8999385927227,NA,NA,NA,18.0210543541528,17.875242274787,NA,0.31477443791565,0.391472315345702,0.360611558320901,0.569598330441799,0.0482044337670011,0.371544753619999,0.521222648054867,0.532796005429699,0.851374283949196,0.1131891304282,0.849387469741997,1,0.987920965010447,1,1,0.313013477892116,0.283791427983065,0.0377297101427332,0.283129156580666,0.891031443679252,0.329306988336816,0.546421926216576,0.998426327722986,0.104337825964039,1,0.190265916973273,1,1,1,0.551999317064039,0.799247922464554,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"feature 818","22204","P34226",NA,"P34226",NA,"SKT5_YEAST Protein SKT5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SKT5 PE=1 SV=1","24089","true","2","1","0","0","0","-1","1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,"0","0",NA,"0","0","0","0","0","0",NA,NA,"0",NA,"344779.12",NA,NA,NA,NA,NA,"357527.44",NA,"302576.75","254928.64",NA,NA,"326555.38",NA,"383668.31","358639.78",NA,"314503.62","343082.22","308812.34","321157.41","336780.25","275509.44",NA,NA,"422198.66",NA,18.3953128811591,NA,NA,NA,NA,17.9597339367138,NA,NA,18.3169681512812,NA,18.4476944464893,NA,18.2069416095514,NA,18.5495000814575,18.4521759939475,NA,18.2627170973474,NA,NA,18.6875624742151,NA,18.3881948355918,18.2363708776293,18.2929210582765,18.3614480105177,18.0717422262926,-0.0523815653302009,0.239868027725798,-0.240752836937901,-0.0594996108975003,-0.199159481222434,-0.0751459203773006,-0.0862464359715993,-0.230551954848901,1,0.192887981915286,0.965535484927203,1,0.550713007834708,1,1,0.369414291336662,0.488685053791187,0.064295993971762,0.321845161642401,0.996990670695276,0.183571002611569,0.789691482258755,0.998426327722986,0.184707145668331,1,1,1,1,0.582035113915612,1,1,0.232905719879637,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"feature 819","22358","O14467",NA,"O14467",NA,"MBF1_YEAST Multiprotein-bridging factor 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MBF1 PE=1 SV=2","24089","true","2","1","0","0","0","-1","1","1","1","1","3","3",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","0","713774.12","493751.47","619225.06","481951.34","472317.09","610761.5","556169.94","548570.06","509348.5","445013.91","404131.66","561670.25","409803.66","440802.78","914204.81","476997.56","641297.44","546546.75","479279.66","747045.25","412645.78","498777.31","448958.44","561818.69","528450.19","509895.5","421370.34",19.4451080675798,18.9134255178211,19.24010433288,18.8785279671898,18.8493962123648,18.7634909061886,18.6244658522779,19.0993638641183,18.6445733437061,19.2202495976232,19.0851662461173,19.0653163589849,18.9582935711698,18.7497737969837,19.8021578839989,18.863622360825,19.290634122519,19.0599853794987,19.099745093778,19.0114079687003,18.9598420801885,18.6847292417461,18.870508189608,19.510836106974,18.6545443608942,18.9280363111059,18.7762223755703,0.251701008780767,0.0850876798049012,-0.162816317510999,-0.180107177894068,0.355495054840933,-0.289122386213866,0.102678188368165,-0.176406211287868,0.320463849875615,0.147038340249829,0.481601812699754,0.643485546711353,0.214176365821477,0.474487519521487,1,0.520103963750654,0.208343070958987,0.099858403744766,0.31266752411871,0.996990670695276,0.0535440914553692,0.424753513816957,0.998426327722986,0.191763632073211,0.965191213372421,1,0.944246830388641,1,1,0.474487519521487,1,0.710031180262677,0.466900467967399,0.337837444262548,0.240800906349877,0.45149943468376,0.887078297531484,0.22050471441355,0.928545812590447,0.34673597583377,0.0801159624689037,0.0367595850624571,0.244948673194687,0.160871386677838,0.843943792057,0.251046096760382,0.332650400447011,0.194442919717645,0.0986379352753798,0.0695249095588929,0.120811725484409,0.345090621137096,0.306878826758086,0.170497748749012,0.702955495076875,0.115808105947377
"feature 820","22386","P15496",NA,"P15496",NA,"IDI1_YEAST Isopentenyl-diphosphate Delta-isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IDI1 PE=1 SV=2","23951","true","2","1","0","0","0","-1","2","2","2","2","10","10",NA,NA,"1","1",NA,"1",NA,"2","1","1","1",NA,"1","2",NA,"1","1","2","2","1","1",NA,"1","1",NA,"2","1","0","0","1","3","0","1","0","2","1","1","1","0","2","2","0","2","1","2","2","1","2","0","1","1","0","2","1","1288762.5","1310230.12","1650230.25","1316609.5","1144030.5","1324565.88","1181272","1703306.5","1427954.25","970123.38","1129373.75","1159361.5","1511527.5","1080673.12","1574249.25","1404986.5","1226677.25","1401649.12","1136636.25","1493893","1121819.75","1032999.75","1513425.5","1369579.75","1199486.38","1361891.75","1451522.75",20.2975549900121,20.3213887885881,20.6542359012851,20.3283960820014,20.1256940843882,19.887808714927,20.1070915736284,20.1448990519232,20.5275757962241,20.3370881702123,20.1719097676486,20.6999066321993,20.4455183271538,20.0434987746629,20.5862325493503,20.4221248375094,20.2263242819967,20.4186938086929,20.3853018452832,20.1939853454482,20.3771806045797,20.4691357531075,20.1163392014935,20.5106453882026,20.0974094567935,19.9784084743754,20.5293862280205,0.110887034607567,0.348013078793067,0.1852554201926,-0.1339172803801,0.0991342502650004,-0.0202193445845336,-0.112550697796533,0.262790643750866,0.680985680985681,0.0165833908133279,0.332313974235372,0.361377752682101,0.839327257249306,1,1,0.146865087104131,0.335673729352642,0.00414584770333197,0.209307615323133,0.996990670695276,0.209831814312327,0.816499622624071,0.998426327722986,0.0540007745878795,1,0.190265916973273,1,0.885427888423298,1,1,1,0.270768483444398,0.754724502636232,0.879271570486682,0.673382432769546,0.831410292723805,0.86792942881078,0.967149877282391,0.928545812590447,0.472211243960127,0.226995226995227,0.341161135954398,0.0830784935588429,0.0903444381705251,0.714559530405355,0.817649399311291,0.358835081268541,0.0489550290347103,0.100752083768345,0.0133096478849234,0.0587863854188765,0.422345173461396,0.379926984971138,0.553119766999695,0.702955495076875,0.0219871056226959
"feature 821","21724","P40438",NA,"P40438; P40890; P53751",NA,"VTH1_YEAST VPS10 homolog 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VTH1 PE=1 SV=1","23893","true","2","3","0","0","0","-1","2","2","2","2","4","4",NA,"1",NA,NA,"1","1",NA,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,NA,NA,NA,NA,"2",NA,NA,"1",NA,NA,"0","1","0","0","2","1","0","0","0","0","0","1","0","2","2","0","0","0","0","0","0","4","0","0","2","0","0","210205.45","558095.25","312195.38","194568.3","708781.94","260765.14","204053.44","174198.89","157839.05","185589.56","176567.73","756751.38","208650.3","662510","883361.12","166314.81","695905.62","270582.75","171470.14","153648.64","154451.75","606693.44","202067.58","296091.72","615707.19","198497.89","244832.23",17.6814405489988,19.0901518419671,18.2520896622959,17.5699171529107,19.4349823184477,17.5017560310238,17.4298621706336,19.5294598753681,17.6707274693645,17.9923914923547,17.6385875066653,17.4103759055114,17.2680946523594,19.3375827053646,19.7526438098513,17.3435571178799,19.4085321328229,18.0457103430095,18.1756846215482,19.2318848903453,17.598764146275,17.901433963025,17.3875978401958,17.2292754716056,17.2367966918058,19.2106081864494,17.6244783467476,-0.703702525358666,-0.899798174965132,-1.0737261568942,0.0665128750101344,-0.492316308832333,-1.31680275288613,0.729325318554234,-0.873236026618699,0.788394812664628,0.087667340533842,0.384834416919978,1,0.72416392036129,0.181299220260259,1,0.363800673298374,0.232123705012853,0.0219168351334605,0.115115941628668,0.996990670695276,0.181040980090322,0.172415656322641,0.998426327722986,0.0909501683245936,0.633851884004158,0.299163833359088,0.521161172730751,1,1,0.154097569550553,1,0.431989596497875,0.788394812664628,0.513688802683118,0.621292898164769,1,0.891252907616849,0.0686251574447999,0.646957521318395,0.472424434082441,0.397885956837922,0.113295182659345,0.192417208459989,0.881508800755099,0.650986987695849,0.181299220260259,0.569335426478284,0.207432052925615,0.167122181867098,0.0379648269108859,0.114177624144735,0.701995515444232,0.361457499690315,0.24165529439589,0.702955495076875,0.0989484249295294
"feature 822","21633","Q04336",NA,"Q04336",NA,"YM54_YEAST Uncharacterized protein YMR196W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR196W PE=1 SV=1","23872","true","2","1","0","0","0","-1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","271100.41","288512.31","471275.81","414847.31","313172.56","258620.2","258763.28","316637.44","317176.06","311896.22","289256.38","310856.25","316755.75","289266.38","541822.69","329299.78","317038.62","281744.38","259955.25","387910.56","367695.72","298203.34","268090.72","284791.59","401248.31","417810.06","289971",18.0484677694808,18.1382733503165,18.846212105952,18.6622209057392,18.2565982844917,18.2507065426336,18.1419892550067,18.2458880600786,18.2730112829779,17.9804754382999,17.9812733795551,18.2724723278551,18.2749243570087,18.1420391301419,19.0474612852249,18.3290420225285,18.274299067132,18.1040273074537,18.119547018057,18.6141357902612,18.6724877043655,18.145549097959,17.9879037663073,18.5653645249962,18.4881528580199,18.1859368909262,18.032361755519,-0.195064098098366,0.3524965393466,0.116337280191368,-0.115713779730632,0.376616610907301,0.0751672051407676,-0.0091861673320004,-0.108094058060734,0.754970019151088,0.058127086955873,1,1,0.20366242044674,1,1,0.829761672752563,0.282416052530107,0.0145317717389682,0.392196850465033,0.996990670695276,0.0509156051116849,0.78125616131984,0.998426327722986,0.28337257094452,1,0.264512097685918,1,1,0.939845969177456,1,1,1,0.503313346100726,0.935365550423054,0.941466368229918,0.967723052446727,0.86792942881078,0.911600411804046,1,0.553174448501708,0.396968458237605,0.720574700889661,0.767834747748665,0.590955144146633,0.83741810240233,0.556330156330156,0.99457805100062,0.416628045494025,0.203187045788741,0.0418559560306934,0.289892049009726,0.610799975286678,0.306878826758086,0.513818160675995,0.799772613798847,0.208356100959321
"feature 823","21725","P06634",NA,"P06634; P24784",NA,"DED1_YEAST ATP-dependent RNA helicase DED1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DED1 PE=1 SV=2","23665","true","2","2","0","0","0","-1","1","1","1","1","3","3",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,"1",NA,"1",NA,"1","1",NA,NA,NA,NA,"1",NA,NA,"0","0","0","0","0","0","1","0","0","0","0","2","0","0","5","0","1","0","1","2","0","0","0","0","1","0","0","267163.5","234049.77","383247.66","244605.7","252762.44","219418.67","321111.44","451369.94","308966.72","266078.97","228301.98","273745.19","240897.31","276814.53","348612.66","257453.45","311486.12","288676.25","205870.78","323795.75","236326.7","279946.34","265962.75","276067.75","228501.64","460729.25","366136.25",18.0273633940529,17.8364558217553,18.5479174576667,17.9000984975414,17.9474225722413,18.0214949634679,17.8005838461492,18.0624740896561,17.8780587581281,17.7433267621216,18.2927145382463,18.783950816633,18.2370919226742,18.0785601464894,18.4112654368653,17.9739520775088,18.2488083518006,18.1390928933489,18.0746628377971,17.8018449942557,18.8135596666711,18.4820210918548,17.6513795519029,18.3047245240237,17.8504231074791,18.0947907929111,18.0208646744736,-0.0285541200952331,0.738137528904499,0.229398719271033,-0.0845510278745666,0.2688231900332,-0.102018774373401,0.158352626703499,0.0356669905644319,1,0.000293170469117188,0.76177022286451,1,0.284288824049371,1,1,1,0.489872165317413,7.3292617279297e-05,0.190442555716127,0.996990670695276,0.0710722060123427,0.73095936453134,0.998426327722986,0.36649817670681,1,0.0717632284888189,1,1,0.791768776770049,1,1,1,0.785183402861961,0.257109789714936,0.830141955127043,0.925680397075447,0.892709522085095,0.866445486018674,0.928545812590447,0.815834494607186,0.639819987086868,0.223127285937203,0.574140145568717,0.539782057023436,0.938885125788263,0.726904515424153,0.69433311786253,0.660323757284684,0.329910773007784,0.00742853645324588,0.195767419238093,0.655245105518212,0.306878826758086,0.468514098229605,0.702955495076875,0.254270022771498
"feature 824","22063","P33413",NA,"P33413",NA,"DUR3_YEAST Urea active transporter OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DUR3 PE=1 SV=2","23566","true","2","1","0","0","0","-1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"feature 825","22121","Q08985",NA,"Q08985",NA,"SAM4_YEAST Homocysteine S-methyltransferase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAM4 PE=1 SV=1","23566","true","2","1","0","0","0","-1","1","1","1","1","1","1","1",NA,NA,"1",NA,"1",NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","1",NA,"1",NA,"1","1",NA,NA,"1","1","0","0","1","0","2","0","1","0","0","1","0","0","0","0","0","0","1","1","0","1","0","1","1","0","0","1","1178780.38","959486.06","1236087.5","1239378.62","1004887.75","1141232.88","976043.25","1360268.62","1086979.25","961081.25","1036766.62","994148","950517.5","976692.44","1414140.38","856937.88","940796.44","975288.88","973592.62","1469371.62","1152289.5","874568.5","953040.88","1036028.69","965081.44","1269226.88","1240153.25",20.168863522418,19.8719023206543,20.2373494414888,20.2411855556348,19.9386029248947,19.8742988763173,19.9836597440331,19.9231011179466,19.8583536630474,20.1221617873656,19.8965855517107,20.3754601461489,20.0518929694798,19.8975448041409,20.4314939111669,19.7088311006367,19.8435230754231,19.8954700820318,19.9826325244216,19.8802911661715,20.2755185497674,20.2420869797378,19.8929587066526,20.4867678845705,20.1360717928263,19.7382118611452,19.8621785732608,0.208292931889567,0.4131830329562,0.295462155438633,0.0267757990505662,0.381260544506067,0.0599278663198675,-0.0479809946738664,-0.0109255733988339,0.315003432321868,0.00355481448061653,0.148150357105581,0.0898560898560899,0.0501946453362594,1,0.745224006762468,0.0630139091677553,0.143368759763401,0.000888703620154132,0.0653004950088255,0.996990670695276,0.0125486613340649,0.767402735430883,0.998426327722986,0.395761698504147,0.36550394604554,0.182547453934939,0.363107198858356,1,1,1,1,1,0.484572875645961,0.492923992305554,0.259549623957216,0.908096769738897,0.497541317929234,0.821516827198992,0.928545812590447,0.495475428145244,0.105001144107289,0.45729487903401,0.049383452368527,0.0224640224640225,0.965357305946294,0.919763613695012,0.186306001690617,0.0157534772919388,0.0779138148614648,0.00378925070284167,0.0585120034553872,0.517708267713141,0.306878826758086,0.493159616495048,0.704541198436902,0.170792277845466
"feature 826","22246","Q06449",NA,"Q06449",NA,"PIN3_YEAST [PSI+] inducibility protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PIN3 PE=1 SV=1","23566","true","2","1","0","0","0","-1","1","1","1","1","2","2",NA,"1",NA,"1","1",NA,"1",NA,"1",NA,"1","1",NA,"1","1","1","1","1",NA,"1","1","1","1",NA,"1",NA,"1","0","2","0","1","1","0","3","0","2","0","1","2","0","2","1","1","2","1","0","1","1","1","2","0","1","0","1","395208.62","466621.31","465379.66","521497.62","471899.59","454071.41","422641.19","412964.91","602769.69","450804.44","489078.88","488144.34","366380.53","425742.78","552979.75","542545.06","487767.09","483611.53","427617.38","533573.88","426503.81","409353.91","460293","520895.09","413712.44","508429.66","472483.94",18.5922548887066,18.8318926693056,18.8280486317671,18.9923011430552,18.848120392457,18.782142199207,18.8997076402429,18.8969482775774,18.4829833129732,18.7925596766919,18.6890738515367,18.6556596741936,19.2012473479318,18.6996225384651,19.0768671246807,19.0493834371348,18.8958328961718,18.8834891153752,18.9906333126273,18.6582688133405,18.9556886689944,18.8499057665724,18.7059609653115,19.0253285185515,18.702199103773,18.6429891499353,18.8121929770853,0.065404181281,0.086720546924101,0.288072974458868,0.0248228540169346,0.235034169418801,0.157351615655968,0.0855116631672341,-0.000189976249700408,1,0.0799614178924524,0.2472351458407,1,0.265179590183295,0.575671750929483,1,1,0.415611775078994,0.08123094007773,0.0824117152802334,0.996990670695276,0.0662948975458238,0.572621538442385,0.998426327722986,0.414284411560775,1,1,0.876141269478988,1,1,1,1,1,0.958002280592703,0.3500429332191,0.556553376220535,0.916687083675863,0.851112186755989,0.65755795726582,0.928545812590447,0.693777674173067,0.951426669809981,0.0199903544731131,0.094149752686338,0.692207792207792,0.81619020979021,0.143917937732371,0.687483248458858,0.520821032003141,0.26833675038465,0.0722081301015374,0.0826736457708809,0.674030902233925,0.306878826758086,0.341950119168289,0.703520118517453,0.283482847832372
"feature 827","22479","P53164",NA,"P53164",NA,"NPY1_YEAST NADH pyrophosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NPY1 PE=1 SV=1","23468","true","2","1","0","0","0","-1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,"0","0","0",NA,"0",NA,NA,"0",NA,NA,"0",NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,"1185805",NA,"1479098.25",NA,NA,"1084169.75","1172621.5","1299800",NA,"1035353.56",NA,NA,"55582.25",NA,NA,"1044114.5",NA,"87782.21",NA,NA,"910020.81",NA,NA,NA,NA,NA,NA,20.1774353543657,NA,20.4962864568389,NA,NA,19.9816920830932,NA,NA,15.7623366163574,20.0481592285162,20.1613059832086,20.3098582224196,NA,NA,NA,19.9938484991672,NA,16.4216409714137,NA,NA,NA,NA,NA,NA,19.7955400111114,NA,NA,-0.0485086917676494,0.24176635642065,NA,NA,-0.179613900115399,-0.2666117280693,NA,-4.06931718932305,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.815659670496022,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
